Kasarian,Edad,Antas na tinapos,Uri ng trabaho,Serbisyong Pangedukasyon,Pagsasanay Pangkabuhayan (Livelihood),Pagtatanim,Serbisyong Pangkalusugan,Serbisyong Dental,Kaalamang Pangkultura,Values Formation at Moral Recovery,Ayudang Pagkain (Food Assistance),Pagrerecycle,Pagsasanay Ukol sa Teknolohiya,Program
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,0,1,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,0,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,0,1,1,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,0,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,0,1,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,0,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,0,1,1,1,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,0,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,0,1,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,0,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,0,1,1,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,0,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,0,1,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,0,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,0,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,0,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,0,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,0,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,0,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,1,0,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,1,0,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,1,1,0,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,0,1,1,1,1,1,1,1,1,Health and Wellness
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,0,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,0,1,1,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,1,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,0,1,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,0,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,0,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,0,1,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,0,1,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,1,0,0,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,1,0,1,Literacy
Babae,18-24,Sekundarya,May Trabaho,1,1,0,0,1,0,1,1,1,0,Literacy
